"Year","Survey","Title","DataFile","StataDataFile","Programs","Dictionary","ZipDownloadURL","DataFileGroup","SurveyEndYear","SurveyStartYear","TotalSurveyCount","SurveyCountByYear","DataFileGroupEndYear","DataFileGroupStartYear","ReferenceTableDownloadUrl"
2019,"Fall Staff","Full-time instructional staff, by faculty and tenure status, and academic rank (Degree-granting institutions): Fall 2019
(revised November 2021)","S2019_SIS","S2019_SIS_STATA","SPSS,SAS,STATA","Dictionary","https://nces.ed.gov/ipeds/datacenter/data/S2019_SIS.zip","S_SIS",2020,1987,120,5,2020,2012,"https://nces.ed.gov/ipeds/tablefiles/tableDocs/IPEDS201919Tablesdoc.xlsx"
2019,"Fall Staff","Full-time instructional staff, by faculty and tenure status, academic rank, race/ethnicity, and gender (Degree-granting institutions): Fall 2019
(revised November 2021)","S2019_IS","S2019_IS_STATA","SPSS,SAS,STATA","Dictionary","https://nces.ed.gov/ipeds/datacenter/data/S2019_IS.zip","S_IS",2020,1987,120,5,2020,2012,"https://nces.ed.gov/ipeds/tablefiles/tableDocs/IPEDS201919Tablesdoc.xlsx"
2019,"Fall Staff","New hires by occupational category, race/ethnicity, and gender (Degree-granting institutions): Fall 2019
(revised November 2021)","S2019_NH","S2019_NH_STATA","SPSS,SAS,STATA","Dictionary","https://nces.ed.gov/ipeds/datacenter/data/S2019_NH.zip","S_NH",2020,1987,120,5,2020,2012,"https://nces.ed.gov/ipeds/tablefiles/tableDocs/IPEDS201919Tablesdoc.xlsx"
2019,"Fall Staff","Response status for all survey components
(revised November 2021)","FLAGS2019","FLAGS2019_STATA","SPSS,SAS,STATA","Dictionary","https://nces.ed.gov/ipeds/datacenter/data/FLAGS2019.zip","FLAGS",2020,1987,120,5,2020,2004,"https://nces.ed.gov/ipeds/tablefiles/tableDocs/IPEDS201919Tablesdoc.xlsx"
2019,"Employees by Assigned Position","Number of staff by occupational category, faculty and tenure status: Fall 2019
(revised November 2021)","EAP2019","EAP2019_STATA","SPSS,SAS,STATA","Dictionary","https://nces.ed.gov/ipeds/datacenter/data/EAP2019.zip","EAP",2020,2001,37,2,2020,2001,"https://nces.ed.gov/ipeds/tablefiles/tableDocs/IPEDS201919Tablesdoc.xlsx"
2019,"Employees by Assigned Position","Response status for all survey components
(revised November 2021)","FLAGS2019","FLAGS2019_STATA","SPSS,SAS,STATA","Dictionary","https://nces.ed.gov/ipeds/datacenter/data/FLAGS2019.zip","FLAGS",2020,2001,37,2,2020,2004,"https://nces.ed.gov/ipeds/tablefiles/tableDocs/IPEDS201919Tablesdoc.xlsx"
2019,"Finance","Public institutions - GASB 34/35: Fiscal year 2019
(revised November 2021)","F1819_F1A","F1819_F1A_STATA","SPSS,SAS,STATA","Dictionary","https://nces.ed.gov/ipeds/datacenter/data/F1819_F1A.zip","F_F1A",2020,1980,206,4,2020,2002,"https://nces.ed.gov/ipeds/tablefiles/tableDocs/IPEDS201919Tablesdoc.xlsx"
2019,"Finance","Private not-for-profit institutions or Public institutions using FASB: Fiscal year 2019
(revised November 2021)","F1819_F2","F1819_F2_STATA","SPSS,SAS,STATA","Dictionary","https://nces.ed.gov/ipeds/datacenter/data/F1819_F2.zip","F_F2",2020,1980,206,4,2020,1997,"https://nces.ed.gov/ipeds/tablefiles/tableDocs/IPEDS201919Tablesdoc.xlsx"
2019,"Finance","Private for-profit institutions: Fiscal year 2019
(revised November 2021)","F1819_F3","F1819_F3_STATA","SPSS,SAS,STATA","Dictionary","https://nces.ed.gov/ipeds/datacenter/data/F1819_F3.zip","F_F3",2020,1980,206,4,2020,1998,"https://nces.ed.gov/ipeds/tablefiles/tableDocs/IPEDS201919Tablesdoc.xlsx"
2019,"Finance","Response status for all survey components
(revised November 2021)","FLAGS2019","FLAGS2019_STATA","SPSS,SAS,STATA","Dictionary","https://nces.ed.gov/ipeds/datacenter/data/FLAGS2019.zip","FLAGS",2020,1980,206,4,2020,2004,"https://nces.ed.gov/ipeds/tablefiles/tableDocs/IPEDS201919Tablesdoc.xlsx"
2019,"Student Financial Aid and Net Price","Student financial aid and net price: 2018-19
(revised October 2021)","SFA1819","SFA1819_STATA","SPSS,SAS,STATA","Dictionary","https://nces.ed.gov/ipeds/datacenter/data/SFA1819.zip","SFA",2020,1999,47,3,2020,2002,"https://nces.ed.gov/ipeds/tablefiles/tableDocs/IPEDS201919Tablesdoc.xlsx"
2019,"Student Financial Aid and Net Price","Military Servicemembers and Veteran's Benefits: 2018-19
(revised October 2021)","SFAV1819","SFAV1819_STATA","SPSS,SAS,STATA","Dictionary","https://nces.ed.gov/ipeds/datacenter/data/SFAV1819.zip","SFAV",2020,1999,47,3,2020,2014,"https://nces.ed.gov/ipeds/tablefiles/tableDocs/IPEDS201919Tablesdoc.xlsx"
2019,"Student Financial Aid and Net Price","Response status for all survey components
(revised October 2021)","FLAGS2019","FLAGS2019_STATA","SPSS,SAS,STATA","Dictionary","https://nces.ed.gov/ipeds/datacenter/data/FLAGS2019.zip","FLAGS",2020,1999,47,3,2020,2004,"https://nces.ed.gov/ipeds/tablefiles/tableDocs/IPEDS201919Tablesdoc.xlsx"
2019,"Graduation Rates","Graduation rate data, 150% of normal time to complete - cohort year 2013 (4-year) and cohort year 2016 (2-year) institutions
(revised October 2021)","GR2019","GR2019_STATA","SPSS,SAS,STATA","Dictionary","https://nces.ed.gov/ipeds/datacenter/data/GR2019.zip","GR",2020,1997,101,5,2020,1997,"https://nces.ed.gov/ipeds/tablefiles/tableDocs/IPEDS201919Tablesdoc.xlsx"
2019,"Graduation Rates","Graduation rate data, 150% of normal time to complete - cohort year 2016 (less-than-2-year institutions)
(revised October 2021)","GR2019_L2","GR2019_L2_STATA","SPSS,SAS,STATA","Dictionary","https://nces.ed.gov/ipeds/datacenter/data/GR2019_L2.zip","GR_L2",2020,1997,101,5,2020,1997,"https://nces.ed.gov/ipeds/tablefiles/tableDocs/IPEDS201919Tablesdoc.xlsx"
2019,"Graduation Rates","Graduation rate data for Pell Grant and Subsidized Stafford Loan recipients, 150% of normal time to complete - cohort year 2013 (4-year) and cohort year 2016 (less-than-4-year) institutions
(revised October 2021)","GR2019_PELL_SSL","GR2019_PELL_SSL_STATA","SPSS,SAS,STATA","Dictionary","https://nces.ed.gov/ipeds/datacenter/data/GR2019_PELL_SSL.zip","GR_PELL_SSL",2020,1997,101,5,2020,2016,"https://nces.ed.gov/ipeds/tablefiles/tableDocs/IPEDS201919Tablesdoc.xlsx"
2019,"Graduation Rates","Graduation rate data, 200% of normal time to complete - cohort year 2011 (4-year) and cohort year 2015 (less-than-4-year) institutions
(revised October 2021)","GR200_19","GR200_19_STATA","SPSS,SAS,STATA","Dictionary","https://nces.ed.gov/ipeds/datacenter/data/GR200_19.zip","GR200",2020,1997,101,5,2020,2008,"https://nces.ed.gov/ipeds/tablefiles/tableDocs/IPEDS201919Tablesdoc.xlsx"
2019,"Graduation Rates","Response status for all survey components
(revised October 2021)","FLAGS2019","FLAGS2019_STATA","SPSS,SAS,STATA","Dictionary","https://nces.ed.gov/ipeds/datacenter/data/FLAGS2019.zip","FLAGS",2020,1997,101,5,2020,2004,"https://nces.ed.gov/ipeds/tablefiles/tableDocs/IPEDS201919Tablesdoc.xlsx"
2019,"Outcome Measures","Award and enrollment data at four, six and eight years of entering degree/certificate-seeking undergraduate cohorts from 2011-12 at degree-granting institutions, by Pell status
(revised October 2021)","OM2019","OM2019_STATA","SPSS,SAS,STATA","Dictionary","https://nces.ed.gov/ipeds/datacenter/data/OM2019.zip","OM",2020,2015,12,2,2020,2015,"https://nces.ed.gov/ipeds/tablefiles/tableDocs/IPEDS201919Tablesdoc.xlsx"
2019,"Outcome Measures","Response status for all survey components
(revised October 2021)","FLAGS2019","FLAGS2019_STATA","SPSS,SAS,STATA","Dictionary","https://nces.ed.gov/ipeds/datacenter/data/FLAGS2019.zip","FLAGS",2020,2015,12,2,2020,2004,"https://nces.ed.gov/ipeds/tablefiles/tableDocs/IPEDS201919Tablesdoc.xlsx"
2019,"Academic Libraries","Academic Libraries: Fiscal year 2019
(revised November 2021)","AL2019","AL2019_STATA","SPSS,SAS,STATA","Dictionary","https://nces.ed.gov/ipeds/datacenter/data/AL2019.zip","AL",2020,2014,14,2,2020,2014,"https://nces.ed.gov/ipeds/tablefiles/tableDocs/IPEDS201919Tablesdoc.xlsx"
2019,"Academic Libraries","Response status for all survey components
(revised November 2021)","FLAGS2019","FLAGS2019_STATA","SPSS,SAS,STATA","Dictionary","https://nces.ed.gov/ipeds/datacenter/data/FLAGS2019.zip","FLAGS",2020,2014,14,2,2020,2004,"https://nces.ed.gov/ipeds/tablefiles/tableDocs/IPEDS201919Tablesdoc.xlsx"
2018,"Institutional Characteristics","Directory information","HD2018","HD2018_STATA","SPSS,SAS,STATA","Dictionary","https://nces.ed.gov/ipeds/datacenter/data/HD2018.zip","HD",2020,1980,154,5,2020,2002,"https://nces.ed.gov/ipeds/tablefiles/tableDocs/IPEDS201818Tablesdoc.xlsx"
2018,"Institutional Characteristics","Educational offerings, organization, services and athletic associations
(revised July 2020)","IC2018","IC2018_STATA","SPSS,SAS,STATA","Dictionary","https://nces.ed.gov/ipeds/datacenter/data/IC2018.zip","IC",2020,1980,154,5,2020,1980,"https://nces.ed.gov/ipeds/tablefiles/tableDocs/IPEDS201818Tablesdoc.xlsx"
2018,"Institutional Characteristics","Student charges for academic year programs","IC2018_AY","IC2018_AY_STATA","SPSS,SAS,STATA","Dictionary","https://nces.ed.gov/ipeds/datacenter/data/IC2018_AY.zip","IC_AY",2020,1980,154,5,2020,2000,"https://nces.ed.gov/ipeds/tablefiles/tableDocs/IPEDS201818Tablesdoc.xlsx"
2018,"Institutional Characteristics","Student charges by program (vocational programs)","IC2018_PY","IC2018_PY_STATA","SPSS,SAS,STATA","Dictionary","https://nces.ed.gov/ipeds/datacenter/data/IC2018_PY.zip","IC_PY",2020,1980,154,5,2020,2000,"https://nces.ed.gov/ipeds/tablefiles/tableDocs/IPEDS201818Tablesdoc.xlsx"
2018,"Institutional Characteristics","Response status for all survey components
(revised July 2020)","FLAGS2018","FLAGS2018_STATA","SPSS,SAS,STATA","Dictionary","https://nces.ed.gov/ipeds/datacenter/data/FLAGS2018.zip","FLAGS",2020,1980,154,5,2020,2004,"https://nces.ed.gov/ipeds/tablefiles/tableDocs/IPEDS201818Tablesdoc.xlsx"
2018,"12-Month Enrollment","12-month unduplicated headcount: 2017-18
(revised July 2020)","EFFY2018","EFFY2018_STATA","SPSS,SAS,STATA","Dictionary","https://nces.ed.gov/ipeds/datacenter/data/EFFY2018.zip","EFFY",2020,1997,53,3,2020,2002,"https://nces.ed.gov/ipeds/tablefiles/tableDocs/IPEDS201818Tablesdoc.xlsx"
2018,"12-Month Enrollment","12-month instructional activity: 2017-18
(revised July 2020)","EFIA2018","EFIA2018_STATA","SPSS,SAS,STATA","Dictionary","https://nces.ed.gov/ipeds/datacenter/data/EFIA2018.zip","EFIA",2020,1997,53,3,2020,2002,"https://nces.ed.gov/ipeds/tablefiles/tableDocs/IPEDS201818Tablesdoc.xlsx"
2018,"12-Month Enrollment","Response status for all survey components
(revised July 2020)","FLAGS2018","FLAGS2018_STATA","SPSS,SAS,STATA","Dictionary","https://nces.ed.gov/ipeds/datacenter/data/FLAGS2018.zip","FLAGS",2020,1997,53,3,2020,2004,"https://nces.ed.gov/ipeds/tablefiles/tableDocs/IPEDS201818Tablesdoc.xlsx"
2018,"Admissions and Test Scores","Admission considerations, applications, admissions, enrollees and test scores, fall 2018
(revised September 2020)","ADM2018","ADM2018_STATA","SPSS,SAS,STATA","Dictionary","https://nces.ed.gov/ipeds/datacenter/data/ADM2018.zip","ADM",2020,2001,27,2,2020,2014,"https://nces.ed.gov/ipeds/tablefiles/tableDocs/IPEDS201818Tablesdoc.xlsx"
2018,"Admissions and Test Scores","Response status for all survey components
(revised September 2020)","FLAGS2018","FLAGS2018_STATA","SPSS,SAS,STATA","Dictionary","https://nces.ed.gov/ipeds/datacenter/data/FLAGS2018.zip","FLAGS",2020,2001,27,2,2020,2004,"https://nces.ed.gov/ipeds/tablefiles/tableDocs/IPEDS201818Tablesdoc.xlsx"
2018,"Fall Enrollment","Race/ethnicity, gender, attendance status, and level of student: Fall 2018
(revised February 2021)","EF2018A","EF2018A_STATA","SPSS,SAS,STATA","Dictionary","https://nces.ed.gov/ipeds/datacenter/data/EF2018A.zip","EFA",2020,1980,186,7,2020,2000,"https://nces.ed.gov/ipeds/tablefiles/tableDocs/IPEDS201818Tablesdoc.xlsx"
2018,"Fall Enrollment","Major field of study, race/ethnicity, gender, attendance status, and level of student: Fall 2018
(revised February 2021)","EF2018CP","EF2018CP_STATA","SPSS,SAS,STATA","Dictionary","https://nces.ed.gov/ipeds/datacenter/data/EF2018CP.zip","EFCP",2020,1980,186,7,2020,2000,"https://nces.ed.gov/ipeds/tablefiles/tableDocs/IPEDS201818Tablesdoc.xlsx"
2018,"Fall Enrollment","Age category, gender, attendance status, and level of student: Fall 2018
(revised February 2021)","EF2018B","EF2018B_STATA","SPSS,SAS,STATA","Dictionary","https://nces.ed.gov/ipeds/datacenter/data/EF2018B.zip","EFB",2020,1980,186,7,2020,2000,"https://nces.ed.gov/ipeds/tablefiles/tableDocs/IPEDS201818Tablesdoc.xlsx"
2018,"Fall Enrollment","Residence and migration of first-time freshman: Fall 2018
(revised February 2021)","EF2018C","EF2018C_STATA","SPSS,SAS,STATA","Dictionary","https://nces.ed.gov/ipeds/datacenter/data/EF2018C.zip","EFC",2020,1980,186,7,2020,2000,"https://nces.ed.gov/ipeds/tablefiles/tableDocs/IPEDS201818Tablesdoc.xlsx"
2018,"Fall Enrollment","Total entering class, retention rates, and student-to-faculty ratio: Fall 2018
(revised February 2021)","EF2018D","EF2018D_STATA","SPSS,SAS,STATA","Dictionary","https://nces.ed.gov/ipeds/datacenter/data/EF2018D.zip","EFD",2020,1980,186,7,2020,2000,"https://nces.ed.gov/ipeds/tablefiles/tableDocs/IPEDS201818Tablesdoc.xlsx"
2018,"Fall Enrollment","Distance education status and level of student: Fall 2018
(revised February 2021)","EF2018A_DIST","EF2018A_DIST_STATA","SPSS,SAS,STATA","Dictionary","https://nces.ed.gov/ipeds/datacenter/data/EF2018A_DIST.zip","EFA_DIST",2020,1980,186,7,2020,2012,"https://nces.ed.gov/ipeds/tablefiles/tableDocs/IPEDS201818Tablesdoc.xlsx"
2018,"Fall Enrollment","Response status for all survey components
(revised February 2021)","FLAGS2018","FLAGS2018_STATA","SPSS,SAS,STATA","Dictionary","https://nces.ed.gov/ipeds/datacenter/data/FLAGS2018.zip","FLAGS",2020,1980,186,7,2020,2004,"https://nces.ed.gov/ipeds/tablefiles/tableDocs/IPEDS201818Tablesdoc.xlsx"
2018,"Completions","Awards/degrees conferred by program (6-digit CIP code), award level, race/ethnicity, and gender: July 1, 2017 to June 30 2018,
(revised July 2020)","C2018_A","C2018_A_STATA","SPSS,SAS,STATA","Dictionary","https://nces.ed.gov/ipeds/datacenter/data/C2018_A.zip","C_A",2020,1980,119,5,2020,1995,"https://nces.ed.gov/ipeds/tablefiles/tableDocs/IPEDS201818Tablesdoc.xlsx"
2018,"Completions","Number of students receiving awards/degrees, by race/ethnicity and gender: July 1, 2017 to June 30, 2018
(revised July 2020)","C2018_B","C2018_B_STATA","SPSS,SAS,STATA","Dictionary","https://nces.ed.gov/ipeds/datacenter/data/C2018_B.zip","C_B",2020,1980,119,5,2020,1995,"https://nces.ed.gov/ipeds/tablefiles/tableDocs/IPEDS201818Tablesdoc.xlsx"
2018,"Completions","Number of students receiving awards/degrees, by award level and by gender, race/ethnicity and age categories: July 1, 2017 to June 30, 2018
(revised July 2020)","C2018_C","C2018_C_STATA","SPSS,SAS,STATA","Dictionary","https://nces.ed.gov/ipeds/datacenter/data/C2018_C.zip","C_C",2020,1980,119,5,2020,2012,"https://nces.ed.gov/ipeds/tablefiles/tableDocs/IPEDS201818Tablesdoc.xlsx"
2018,"Completions","Number of programs offered and number of programs offered via distance education, by award level: July 1, 2017 to June 30, 2018
(revised July 2020)","C2018DEP","C2018DEP_STATA","SPSS,SAS,STATA","Dictionary","https://nces.ed.gov/ipeds/datacenter/data/C2018DEP.zip","CDEP",2020,1980,119,5,2020,2013,"https://nces.ed.gov/ipeds/tablefiles/tableDocs/IPEDS201818Tablesdoc.xlsx"
2018,"Completions","Response status for all survey components
(revised July 2020)","FLAGS2018","FLAGS2018_STATA","SPSS,SAS,STATA","Dictionary","https://nces.ed.gov/ipeds/datacenter/data/FLAGS2018.zip","FLAGS",2020,1980,119,5,2020,2004,"https://nces.ed.gov/ipeds/tablefiles/tableDocs/IPEDS201818Tablesdoc.xlsx"
2018,"Instructional Staff/Salaries","Number and salary outlays for full-time nonmedical instructional staff, by gender, and academic rank: Academic year 2018-19
(revised February 2021)","SAL2018_IS","SAL2018_IS_STATA","SPSS,SAS,STATA","Dictionary","https://nces.ed.gov/ipeds/datacenter/data/SAL2018_IS.zip","SAL_IS",2020,1980,109,3,2020,2012,"https://nces.ed.gov/ipeds/tablefiles/tableDocs/IPEDS201818Tablesdoc.xlsx"
2018,"Instructional Staff/Salaries","Number and salary outlays for full-time nonmedical noninstructional staff, by occupation: Academic year 2018-19
(revised February 2021)","SAL2018_NIS","SAL2018_NIS_STATA","SPSS,SAS,STATA","Dictionary","https://nces.ed.gov/ipeds/datacenter/data/SAL2018_NIS.zip","SAL_NIS",2020,1980,109,3,2020,2012,"https://nces.ed.gov/ipeds/tablefiles/tableDocs/IPEDS201818Tablesdoc.xlsx"
2018,"Instructional Staff/Salaries","Response status for all survey components
(revised February 2021)","FLAGS2018","FLAGS2018_STATA","SPSS,SAS,STATA","Dictionary","https://nces.ed.gov/ipeds/datacenter/data/FLAGS2018.zip","FLAGS",2020,1980,109,3,2020,2004,"https://nces.ed.gov/ipeds/tablefiles/tableDocs/IPEDS201818Tablesdoc.xlsx"
2018,"Fall Staff","Full- and part-time staff by occupational category, race/ethnicity, and gender: Fall 2018
(revised February 2021)","S2018_OC","S2018_OC_STATA","SPSS,SAS,STATA","Dictionary","https://nces.ed.gov/ipeds/datacenter/data/S2018_OC.zip","S_OC",2020,1987,120,5,2020,2012,"https://nces.ed.gov/ipeds/tablefiles/tableDocs/IPEDS201818Tablesdoc.xlsx"
2018,"Fall Staff","Full-time instructional staff, by faculty and tenure status, and academic rank (Degree-granting institutions): Fall 2018
(revised February 2021)","S2018_SIS","S2018_SIS_STATA","SPSS,SAS,STATA","Dictionary","https://nces.ed.gov/ipeds/datacenter/data/S2018_SIS.zip","S_SIS",2020,1987,120,5,2020,2012,"https://nces.ed.gov/ipeds/tablefiles/tableDocs/IPEDS201818Tablesdoc.xlsx"
2018,"Fall Staff","Full-time instructional staff, by faculty and tenure status, academic rank, race/ethnicity, and gender (Degree-granting institutions): Fall 2018
(revised February 2021)","S2018_IS","S2018_IS_STATA","SPSS,SAS,STATA","Dictionary","https://nces.ed.gov/ipeds/datacenter/data/S2018_IS.zip","S_IS",2020,1987,120,5,2020,2012,"https://nces.ed.gov/ipeds/tablefiles/tableDocs/IPEDS201818Tablesdoc.xlsx"
2018,"Fall Staff","New hires by occupational category, race/ethnicity, and gender (Degree-granting institutions): Fall 2018
(revised February 2021)","S2018_NH","S2018_NH_STATA","SPSS,SAS,STATA","Dictionary","https://nces.ed.gov/ipeds/datacenter/data/S2018_NH.zip","S_NH",2020,1987,120,5,2020,2012,"https://nces.ed.gov/ipeds/tablefiles/tableDocs/IPEDS201818Tablesdoc.xlsx"
2018,"Fall Staff","Response status for all survey components
(revised February 2021)","FLAGS2018","FLAGS2018_STATA","SPSS,SAS,STATA","Dictionary","https://nces.ed.gov/ipeds/datacenter/data/FLAGS2018.zip","FLAGS",2020,1987,120,5,2020,2004,"https://nces.ed.gov/ipeds/tablefiles/tableDocs/IPEDS201818Tablesdoc.xlsx"
2018,"Employees by Assigned Position","Number of staff by occupational category, faculty and tenure status: Fall 2018
(revised February 2021)","EAP2018","EAP2018_STATA","SPSS,SAS,STATA","Dictionary","https://nces.ed.gov/ipeds/datacenter/data/EAP2018.zip","EAP",2020,2001,37,2,2020,2001,"https://nces.ed.gov/ipeds/tablefiles/tableDocs/IPEDS201818Tablesdoc.xlsx"
2018,"Employees by Assigned Position","Response status for all survey components
(revised February 2021)","FLAGS2018","FLAGS2018_STATA","SPSS,SAS,STATA","Dictionary","https://nces.ed.gov/ipeds/datacenter/data/FLAGS2018.zip","FLAGS",2020,2001,37,2,2020,2004,"https://nces.ed.gov/ipeds/tablefiles/tableDocs/IPEDS201818Tablesdoc.xlsx"
2018,"Finance","Public institutions - GASB 34/35: Fiscal year 2018
(revised February 2021)","F1718_F1A","F1718_F1A_STATA","SPSS,SAS,STATA","Dictionary","https://nces.ed.gov/ipeds/datacenter/data/F1718_F1A.zip","F_F1A",2020,1980,206,4,2020,2002,"https://nces.ed.gov/ipeds/tablefiles/tableDocs/IPEDS201818Tablesdoc.xlsx"
2018,"Finance","Private not-for-profit institutions or Public institutions using FASB: Fiscal year 2018
(revised February 2021)","F1718_F2","F1718_F2_STATA","SPSS,SAS,STATA","Dictionary","https://nces.ed.gov/ipeds/datacenter/data/F1718_F2.zip","F_F2",2020,1980,206,4,2020,1997,"https://nces.ed.gov/ipeds/tablefiles/tableDocs/IPEDS201818Tablesdoc.xlsx"
2018,"Finance","Private for-profit institutions: Fiscal year 2018
(revised February 2021)","F1718_F3","F1718_F3_STATA","SPSS,SAS,STATA","Dictionary","https://nces.ed.gov/ipeds/datacenter/data/F1718_F3.zip","F_F3",2020,1980,206,4,2020,1998,"https://nces.ed.gov/ipeds/tablefiles/tableDocs/IPEDS201818Tablesdoc.xlsx"
